flight_id,airline,origin,destination,departure_delay,arrival_delay,distance,date
1456,IndiGo,Bangalore,Delhi,5,8,1802,2023-01-30
1457,IndiGo,Mumbai,Bangalore,4,9,982,2023-07-03
1458,IndiGo,Delhi,Mumbai,15,26,1661,2023-12-26
1459,IndiGo,Delhi,Pune,8,13,466,2023-03-25
1460,IndiGo,Kolkata,Mumbai,10,18,839,2023-06-28
1461,IndiGo,Kolkata,Ahmedabad,4,9,967,2023-05-28
1462,IndiGo,Bangalore,Delhi,8,9,1316,2023-03-17
1463,IndiGo,Hyderabad,Bangalore,10,13,1121,2023-03-12
1464,IndiGo,Pune,Delhi,9,12,982,2023-09-23
1465,IndiGo,Delhi,Mumbai,22,28,1966,2023-01-30
1466,IndiGo,Mumbai,Chennai,16,16,1443,2023-02-01
1467,IndiGo,Mumbai,Ahmedabad,2,8,924,2023-04-21
1468,IndiGo,Kolkata,Bangalore,17,26,1532,2023-12-22
1469,IndiGo,Chennai,Ahmedabad,5,5,1986,2023-11-03
1470,IndiGo,Pune,Hyderabad,-3,-3,817,2023-03-08
1471,IndiGo,Delhi,Mumbai,17,17,541,2023-07-17
1472,IndiGo,Ahmedabad,Chennai,15,16,482,2023-10-04
1473,IndiGo,Mumbai,Kolkata,12,9,1944,2023-03-17
1474,IndiGo,Mumbai,Ahmedabad,10,-2,768,2023-08-05
1475,IndiGo,Bangalore,Kolkata,8,2,1984,2023-11-06
1476,IndiGo,Pune,Bangalore,19,24,405,2023-01-18
1477,IndiGo,Kolkata,Delhi,13,22,1135,2023-10-25
1478,IndiGo,Pune,Hyderabad,2,12,1992,2023-04-25
1479,IndiGo,Mumbai,Hyderabad,17,17,1887,2023-02-02
1480,IndiGo,Delhi,Mumbai,19,16,699,2023-03-16
1481,IndiGo,Delhi,Chennai,3,2,1482,2023-06-23
1482,IndiGo,Ahmedabad,Hyderabad,5,2,1344,2023-08-30
1483,IndiGo,Ahmedabad,Bangalore,19,19,682,2023-03-08
1484,IndiGo,Ahmedabad,Bangalore,12,12,894,2023-05-08
1485,IndiGo,Bangalore,Delhi,-4,-1,907,2023-12-09
1486,IndiGo,Bangalore,Ahmedabad,-5,-4,1453,2023-02-05
1487,IndiGo,Ahmedabad,Mumbai,0,11,678,2023-07-24
1488,IndiGo,Kolkata,Pune,17,19,1323,2023-08-16
1489,IndiGo,Chennai,Hyderabad,20,18,1237,2023-03-20
1490,IndiGo,Pune,Chennai,14,16,537,2023-04-20
1491,IndiGo,Bangalore,Ahmedabad,12,20,812,2023-08-17
1492,IndiGo,Delhi,Bangalore,15,18,694,2023-04-07
1493,IndiGo,Bangalore,Kolkata,-3,-5,513,2023-11-13
1494,IndiGo,Hyderabad,Delhi,9,11,1700,2023-02-27
1495,IndiGo,Ahmedabad,Mumbai,0,14,1257,2023-12-25
1496,IndiGo,Mumbai,Delhi,22,27,754,2023-02-18
1497,IndiGo,Bangalore,Ahmedabad,10,10,1325,2023-03-28
1498,IndiGo,Kolkata,Delhi,2,4,807,2023-07-14
1499,IndiGo,Ahmedabad,Hyderabad,12,8,1185,2023-04-30
1500,IndiGo,Bangalore,Kolkata,12,13,1673,2023-11-18
1501,IndiGo,Pune,Bangalore,-5,-5,1147,2023-11-03
1502,IndiGo,Mumbai,Bangalore,6,17,1152,2023-02-11
1503,IndiGo,Delhi,Chennai,14,10,1547,2023-10-14
1504,IndiGo,Bangalore,Hyderabad,13,8,1207,2023-06-16
1505,IndiGo,Kolkata,Ahmedabad,18,18,1836,2023-12-15
1506,IndiGo,Pune,Ahmedabad,9,17,1073,2023-03-24
1507,IndiGo,Mumbai,Bangalore,0,-4,540,2023-10-24
1508,IndiGo,Chennai,Mumbai,5,12,1809,2023-02-16
1509,IndiGo,Kolkata,Hyderabad,-2,-5,1552,2023-04-10
1510,IndiGo,Pune,Delhi,6,10,1775,2023-09-08
1511,IndiGo,Kolkata,Pune,19,19,1787,2023-09-21
1512,IndiGo,Delhi,Pune,6,13,708,2023-06-27
1513,IndiGo,Kolkata,Bangalore,-4,-4,1619,2023-03-14
1514,IndiGo,Mumbai,Bangalore,11,15,968,2023-06-09
1515,IndiGo,Mumbai,Delhi,5,7,776,2023-06-05
1516,IndiGo,Chennai,Pune,-5,-5,1119,2023-05-12
1517,IndiGo,Mumbai,Pune,13,11,932,2023-11-24
1518,IndiGo,Hyderabad,Delhi,10,14,724,2023-04-07
1519,IndiGo,Bangalore,Chennai,7,9,1308,2023-11-23
1520,IndiGo,Delhi,Pune,2,2,1574,2023-10-07
1521,IndiGo,Ahmedabad,Bangalore,14,16,1545,2023-05-16
1522,IndiGo,Chennai,Bangalore,5,8,1732,2023-01-28
1523,IndiGo,Hyderabad,Kolkata,15,7,1888,2023-03-10
1524,IndiGo,Ahmedabad,Pune,19,19,1978,2023-07-09
1525,IndiGo,Mumbai,Hyderabad,13,20,903,2023-06-11
1526,IndiGo,Mumbai,Pune,0,-1,1124,2023-10-28
1527,IndiGo,Mumbai,Chennai,7,6,1359,2023-05-24
1528,IndiGo,Ahmedabad,Bangalore,23,21,1380,2023-11-24
1529,IndiGo,Delhi,Ahmedabad,5,8,1948,2023-02-15
1530,IndiGo,Mumbai,Bangalore,0,0,742,2023-09-04
1531,IndiGo,Kolkata,Bangalore,12,12,1361,2023-10-03
1532,IndiGo,Ahmedabad,Pune,9,9,577,2023-11-10
1533,IndiGo,Bangalore,Kolkata,-2,1,1179,2023-04-24
1534,IndiGo,Delhi,Mumbai,24,26,1876,2023-05-09
1535,IndiGo,Chennai,Ahmedabad,11,16,1184,2023-02-22
1536,IndiGo,Bangalore,Kolkata,0,10,1247,2023-01-23
1537,IndiGo,Hyderabad,Ahmedabad,11,21,1914,2023-08-25
1538,IndiGo,Hyderabad,Chennai,4,15,607,2023-09-13
1539,IndiGo,Pune,Bangalore,16,20,1486,2023-08-19
1540,IndiGo,Chennai,Ahmedabad,11,11,1221,2023-07-20
1541,IndiGo,Bangalore,Hyderabad,19,21,1663,2023-12-10
1542,IndiGo,Mumbai,Bangalore,-5,-5,934,2023-08-08
1543,IndiGo,Mumbai,Chennai,8,11,738,2023-08-13
1544,IndiGo,Chennai,Pune,9,17,1169,2023-07-21
1545,IndiGo,Bangalore,Ahmedabad,-5,-3,693,2023-03-12
1546,IndiGo,Kolkata,Ahmedabad,-4,1,1482,2023-01-08
1547,IndiGo,Ahmedabad,Hyderabad,9,13,1700,2023-10-26
1548,IndiGo,Chennai,Bangalore,3,11,1149,2023-02-20
1549,IndiGo,Chennai,Pune,18,22,1544,2023-08-14
1550,IndiGo,Bangalore,Ahmedabad,8,12,1234,2023-08-17
1551,IndiGo,Mumbai,Delhi,4,10,535,2023-07-29
1552,IndiGo,Mumbai,Kolkata,23,30,1966,2023-01-09
1553,IndiGo,Ahmedabad,Mumbai,4,7,696,2023-02-09
1554,IndiGo,Hyderabad,Bangalore,0,4,1902,2023-10-27
1555,IndiGo,Ahmedabad,Pune,13,6,601,2023-08-19
1556,IndiGo,Kolkata,Mumbai,0,0,1085,2023-07-22
1557,IndiGo,Delhi,Mumbai,7,3,1619,2023-01-17
1558,IndiGo,Ahmedabad,Delhi,13,16,1769,2023-06-09
1559,IndiGo,Mumbai,Pune,8,7,482,2023-02-20
1560,IndiGo,Delhi,Kolkata,18,28,1562,2023-02-10
1561,IndiGo,Ahmedabad,Kolkata,6,5,1236,2023-08-27
1562,IndiGo,Chennai,Bangalore,13,13,1335,2023-11-01
1563,IndiGo,Kolkata,Chennai,8,13,522,2023-12-07
1564,IndiGo,Ahmedabad,Chennai,-5,3,984,2023-09-07
1565,IndiGo,Mumbai,Ahmedabad,10,10,1884,2023-09-12
1566,IndiGo,Ahmedabad,Mumbai,9,10,835,2023-12-31
1567,IndiGo,Pune,Delhi,-3,6,1676,2023-11-27
1568,IndiGo,Delhi,Kolkata,10,14,645,2023-06-04
1569,IndiGo,Mumbai,Hyderabad,17,14,865,2023-06-25
1570,IndiGo,Delhi,Chennai,13,13,1238,2023-07-28
1571,IndiGo,Hyderabad,Mumbai,16,8,1997,2023-05-28
1572,IndiGo,Pune,Hyderabad,9,8,766,2023-03-15
1573,IndiGo,Delhi,Bangalore,13,17,1650,2023-04-06
1574,IndiGo,Kolkata,Ahmedabad,4,3,1953,2023-04-23
1575,IndiGo,Ahmedabad,Pune,9,7,1432,2023-12-30
1576,IndiGo,Ahmedabad,Hyderabad,16,16,729,2023-05-24
1577,IndiGo,Pune,Bangalore,-5,-5,1463,2023-03-30
1578,IndiGo,Chennai,Ahmedabad,1,-5,1045,2023-08-23
1579,IndiGo,Ahmedabad,Hyderabad,0,2,451,2023-06-17
1580,IndiGo,Mumbai,Kolkata,20,23,1627,2023-08-10
1581,IndiGo,Ahmedabad,Delhi,5,9,1003,2023-07-01
1582,IndiGo,Hyderabad,Chennai,6,5,920,2023-09-15
1583,IndiGo,Bangalore,Hyderabad,0,-5,1423,2023-08-26
1584,IndiGo,Kolkata,Bangalore,6,8,1618,2023-04-15
1585,IndiGo,Chennai,Mumbai,9,9,1580,2023-05-25
1586,IndiGo,Ahmedabad,Chennai,2,7,1418,2023-12-05
1587,IndiGo,Delhi,Chennai,0,5,498,2023-11-16
1588,IndiGo,Ahmedabad,Pune,1,0,959,2023-03-30
1589,IndiGo,Bangalore,Chennai,-1,-1,464,2023-08-05
1590,IndiGo,Ahmedabad,Pune,17,21,1132,2023-03-18
1591,IndiGo,Ahmedabad,Pune,17,21,788,2023-07-02
1592,IndiGo,Pune,Ahmedabad,1,1,1934,2023-07-12
1593,IndiGo,Ahmedabad,Bangalore,3,11,1141,2023-10-16
1594,IndiGo,Kolkata,Ahmedabad,0,6,1596,2023-12-24
1595,IndiGo,Delhi,Hyderabad,17,28,1677,2023-09-16
1596,IndiGo,Pune,Mumbai,6,11,1083,2023-03-26
1597,IndiGo,Chennai,Delhi,28,27,1868,2023-12-23
1598,IndiGo,Chennai,Mumbai,-2,-5,1915,2023-06-25
1599,IndiGo,Hyderabad,Mumbai,15,8,514,2023-04-25
1600,IndiGo,Hyderabad,Chennai,7,11,746,2023-03-15
1601,IndiGo,Delhi,Chennai,11,15,1708,2023-05-03
1602,IndiGo,Mumbai,Delhi,11,19,849,2023-05-05
1603,IndiGo,Chennai,Delhi,2,1,1011,2023-06-05
1604,IndiGo,Ahmedabad,Kolkata,3,9,893,2023-10-10
1605,IndiGo,Kolkata,Hyderabad,17,21,1944,2023-09-30
1606,IndiGo,Pune,Delhi,19,16,1419,2023-10-13
1607,IndiGo,Kolkata,Chennai,23,32,1256,2023-01-16
1608,IndiGo,Chennai,Kolkata,15,25,413,2023-03-05
1609,IndiGo,Mumbai,Bangalore,-3,-3,1805,2023-11-13
1610,IndiGo,Hyderabad,Bangalore,4,9,1146,2023-09-10
1611,IndiGo,Pune,Bangalore,1,6,402,2023-11-01
1612,IndiGo,Ahmedabad,Bangalore,20,25,565,2023-03-17
1613,IndiGo,Pune,Kolkata,12,10,1544,2023-03-19
1614,IndiGo,Hyderabad,Kolkata,3,11,1638,2023-09-05
1615,IndiGo,Pune,Ahmedabad,16,17,1775,2023-07-07
1616,IndiGo,Ahmedabad,Delhi,6,-2,1973,2023-06-09
1617,IndiGo,Chennai,Bangalore,1,12,423,2023-02-01
1618,IndiGo,Hyderabad,Bangalore,0,2,1103,2023-06-11
1619,IndiGo,Pune,Delhi,18,14,740,2023-05-20
1620,IndiGo,Hyderabad,Chennai,11,17,1066,2023-05-24
1621,IndiGo,Ahmedabad,Bangalore,10,26,1175,2023-11-28
1622,IndiGo,Chennai,Hyderabad,-3,4,406,2023-02-14
1623,IndiGo,Bangalore,Chennai,8,13,1742,2023-06-18
1624,IndiGo,Mumbai,Delhi,13,12,1751,2023-04-24
1625,IndiGo,Ahmedabad,Mumbai,11,4,1849,2023-07-26
1626,IndiGo,Ahmedabad,Kolkata,14,17,1085,2023-08-31
1627,IndiGo,Kolkata,Chennai,15,22,1003,2023-11-05
1628,IndiGo,Kolkata,Hyderabad,12,14,1063,2023-03-11
1629,IndiGo,Ahmedabad,Chennai,2,1,715,2023-03-29
1630,IndiGo,Kolkata,Hyderabad,19,28,1823,2023-07-08
1631,IndiGo,Delhi,Mumbai,8,10,1084,2023-01-27
1632,IndiGo,Delhi,Ahmedabad,2,9,1540,2023-05-02
1633,IndiGo,Ahmedabad,Hyderabad,15,26,1196,2023-03-24
1634,IndiGo,Kolkata,Pune,2,2,523,2023-04-05
1635,IndiGo,Bangalore,Hyderabad,11,16,565,2023-03-29
1636,IndiGo,Pune,Bangalore,8,6,881,2023-08-09
1637,IndiGo,Bangalore,Delhi,17,22,1030,2023-07-18
1638,IndiGo,Hyderabad,Mumbai,2,10,646,2023-07-05
1639,IndiGo,Ahmedabad,Mumbai,19,21,993,2023-09-23
1640,IndiGo,Pune,Ahmedabad,10,14,608,2023-07-14
1641,IndiGo,Kolkata,Delhi,3,5,1609,2023-08-08
1642,IndiGo,Bangalore,Kolkata,-5,-1,1132,2023-07-26
1643,IndiGo,Pune,Delhi,-2,7,1218,2023-04-09
1644,IndiGo,Ahmedabad,Kolkata,7,7,904,2023-07-25
1645,IndiGo,Hyderabad,Chennai,4,4,821,2023-04-10
1646,IndiGo,Delhi,Chennai,21,11,1484,2023-09-21
1647,IndiGo,Mumbai,Chennai,20,23,1174,2023-10-09
1648,IndiGo,Ahmedabad,Chennai,0,-3,856,2023-01-22
1649,IndiGo,Delhi,Hyderabad,23,21,1876,2023-12-06
1650,IndiGo,Bangalore,Kolkata,0,7,700,2023-01-29
1651,IndiGo,Hyderabad,Chennai,12,10,457,2023-06-25
1652,IndiGo,Kolkata,Pune,11,8,687,2023-11-19
1653,IndiGo,Hyderabad,Bangalore,18,25,1490,2023-11-05
1654,IndiGo,Ahmedabad,Pune,14,17,618,2023-08-05
1655,IndiGo,Pune,Hyderabad,24,25,767,2023-05-02
1656,IndiGo,Hyderabad,Kolkata,0,4,1131,2023-03-30
1657,IndiGo,Bangalore,Mumbai,26,23,613,2023-11-20
1658,IndiGo,Chennai,Kolkata,7,11,1513,2023-08-31
1659,IndiGo,Ahmedabad,Hyderabad,9,7,1496,2023-03-21
1660,IndiGo,Delhi,Kolkata,18,31,1645,2023-02-28
1661,IndiGo,Mumbai,Delhi,11,9,1790,2023-11-30
1662,IndiGo,Ahmedabad,Bangalore,-2,1,481,2023-09-05
1663,IndiGo,Hyderabad,Kolkata,18,22,1997,2023-08-12
1664,IndiGo,Delhi,Kolkata,9,9,643,2023-11-15
1665,IndiGo,Mumbai,Pune,1,7,635,2023-09-14
1666,IndiGo,Mumbai,Ahmedabad,17,12,1496,2023-10-20
1667,IndiGo,Mumbai,Kolkata,22,26,1348,2023-07-06
1668,IndiGo,Pune,Ahmedabad,21,17,1735,2023-06-08
1669,IndiGo,Hyderabad,Pune,0,1,1491,2023-11-18
1670,IndiGo,Kolkata,Chennai,14,24,1430,2023-03-25
1671,IndiGo,Mumbai,Kolkata,15,15,1373,2023-08-06
1672,IndiGo,Delhi,Pune,1,9,1558,2023-04-16
1673,IndiGo,Bangalore,Pune,2,12,661,2023-07-08
1674,IndiGo,Kolkata,Delhi,7,16,1390,2023-06-24
1675,IndiGo,Chennai,Kolkata,15,16,1537,2023-08-12
1676,IndiGo,Ahmedabad,Bangalore,5,5,801,2023-09-19
1677,IndiGo,Bangalore,Delhi,13,15,1078,2023-03-01
1678,IndiGo,Pune,Kolkata,5,6,1503,2023-01-31
1679,IndiGo,Mumbai,Chennai,10,2,1351,2023-03-16
1680,IndiGo,Kolkata,Hyderabad,13,11,954,2023-09-01
1681,IndiGo,Bangalore,Delhi,0,-5,477,2023-09-17
1682,IndiGo,Hyderabad,Chennai,-4,-5,1285,2023-06-24
1683,IndiGo,Delhi,Mumbai,4,15,1798,2023-08-18
1684,IndiGo,Hyderabad,Ahmedabad,5,7,824,2023-01-20
1685,IndiGo,Ahmedabad,Delhi,13,15,1705,2023-01-30
1686,IndiGo,Pune,Chennai,9,6,1833,2023-09-25
1687,IndiGo,Chennai,Hyderabad,21,32,1911,2023-08-10
1688,IndiGo,Ahmedabad,Delhi,-3,-5,961,2023-08-27
1689,IndiGo,Ahmedabad,Hyderabad,7,5,1184,2023-05-09
1690,IndiGo,Bangalore,Delhi,14,13,466,2023-01-23
1691,IndiGo,Hyderabad,Pune,27,34,1818,2023-08-02
1692,IndiGo,Kolkata,Delhi,11,18,1524,2023-03-28
1693,IndiGo,Ahmedabad,Bangalore,18,18,1172,2023-09-02
1694,IndiGo,Hyderabad,Bangalore,3,5,1973,2023-02-03
1695,IndiGo,Bangalore,Mumbai,16,18,1675,2023-05-20
1696,IndiGo,Ahmedabad,Delhi,-2,-4,1456,2023-10-27
1697,IndiGo,Chennai,Delhi,9,10,1851,2023-03-25
1698,IndiGo,Pune,Hyderabad,25,21,903,2023-06-03
1699,IndiGo,Mumbai,Kolkata,14,23,1912,2023-07-19
1700,IndiGo,Delhi,Pune,28,28,557,2023-08-26
1701,IndiGo,Mumbai,Chennai,13,17,638,2023-06-28
1702,IndiGo,Mumbai,Ahmedabad,11,12,1335,2023-07-15
1703,IndiGo,Pune,Mumbai,13,3,1818,2023-12-11
1704,IndiGo,Bangalore,Pune,15,17,1793,2023-03-01
1705,IndiGo,Pune,Delhi,8,20,1934,2023-10-13
1706,IndiGo,Mumbai,Ahmedabad,4,4,1058,2023-06-02
1707,IndiGo,Delhi,Kolkata,25,23,1075,2023-11-18
1708,IndiGo,Delhi,Mumbai,5,6,980,2023-10-27
1709,IndiGo,Bangalore,Kolkata,16,19,746,2023-10-09
1710,IndiGo,Pune,Chennai,0,0,537,2023-08-15
1711,IndiGo,Pune,Mumbai,5,6,1314,2023-04-14
1712,IndiGo,Delhi,Hyderabad,13,17,1199,2023-01-28
1713,IndiGo,Kolkata,Mumbai,-4,3,1545,2023-04-17
1714,IndiGo,Chennai,Pune,12,20,1368,2023-08-09
1715,IndiGo,Mumbai,Pune,13,20,971,2023-03-20
1716,IndiGo,Chennai,Hyderabad,13,21,522,2023-06-08
1717,IndiGo,Mumbai,Bangalore,14,15,1531,2023-08-03
1718,IndiGo,Bangalore,Mumbai,28,34,1797,2023-05-22
1719,IndiGo,Kolkata,Mumbai,14,10,1128,2023-10-25
1720,IndiGo,Chennai,Delhi,0,3,1851,2023-05-14
1721,IndiGo,Bangalore,Mumbai,11,10,1487,2023-04-22
1722,IndiGo,Delhi,Mumbai,11,20,908,2023-08-03
1723,IndiGo,Hyderabad,Ahmedabad,15,12,1863,2023-07-19
1724,IndiGo,Delhi,Ahmedabad,9,7,1741,2023-01-20
1725,IndiGo,Kolkata,Pune,6,6,530,2023-03-03
1726,IndiGo,Pune,Bangalore,6,2,932,2023-04-20
1727,IndiGo,Kolkata,Ahmedabad,8,8,1176,2023-03-29
1728,IndiGo,Pune,Ahmedabad,-5,-1,1805,2023-10-16
1729,IndiGo,Kolkata,Pune,18,18,1719,2023-04-26
1730,IndiGo,Hyderabad,Bangalore,10,7,461,2023-11-26
1731,IndiGo,Hyderabad,Chennai,23,34,1647,2023-02-01
1732,IndiGo,Kolkata,Delhi,11,18,967,2023-11-16
1733,IndiGo,Delhi,Chennai,11,7,1521,2023-09-29
1734,IndiGo,Kolkata,Mumbai,6,8,1516,2023-06-20
1735,IndiGo,Hyderabad,Ahmedabad,6,6,1137,2023-09-07
1736,IndiGo,Chennai,Bangalore,9,10,1307,2023-03-31
1737,IndiGo,Ahmedabad,Kolkata,10,7,991,2023-03-04
1738,IndiGo,Ahmedabad,Pune,4,0,970,2023-09-28
1739,IndiGo,Delhi,Hyderabad,17,9,1821,2023-03-02
1740,IndiGo,Chennai,Bangalore,19,27,1468,2023-11-01
1741,IndiGo,Bangalore,Ahmedabad,7,-4,1761,2023-03-25
1742,IndiGo,Hyderabad,Ahmedabad,7,8,727,2023-03-22
1743,IndiGo,Pune,Ahmedabad,1,1,458,2023-06-25
1744,IndiGo,Kolkata,Bangalore,22,27,1592,2023-02-20
1745,IndiGo,Chennai,Kolkata,2,-3,591,2023-04-30
1746,IndiGo,Delhi,Kolkata,7,7,619,2023-01-23
1747,IndiGo,Delhi,Kolkata,13,13,1255,2023-03-30
1748,IndiGo,Pune,Kolkata,14,25,1749,2023-10-12
1749,IndiGo,Chennai,Hyderabad,16,17,991,2023-07-13
1750,IndiGo,Mumbai,Pune,8,8,1951,2023-06-28
1751,IndiGo,Bangalore,Ahmedabad,19,18,1696,2023-01-07
1752,IndiGo,Ahmedabad,Mumbai,10,12,1359,2023-10-16
1753,IndiGo,Chennai,Bangalore,5,1,734,2023-12-21
1754,IndiGo,Kolkata,Bangalore,12,13,1656,2023-11-30
1755,IndiGo,Chennai,Pune,14,14,605,2023-07-04
1756,IndiGo,Bangalore,Delhi,19,17,1033,2023-12-29
1757,IndiGo,Delhi,Mumbai,23,17,1949,2023-03-27
1758,IndiGo,Mumbai,Kolkata,13,17,562,2023-02-21
1759,IndiGo,Bangalore,Chennai,3,7,546,2023-05-06
1760,IndiGo,Delhi,Chennai,20,11,1456,2023-01-24
1761,IndiGo,Kolkata,Pune,14,4,498,2023-10-13
1762,IndiGo,Mumbai,Pune,2,12,793,2023-01-31
1763,IndiGo,Hyderabad,Chennai,5,2,1818,2023-10-31
1764,IndiGo,Ahmedabad,Pune,8,20,498,2023-02-10
1765,IndiGo,Bangalore,Delhi,-4,-5,1686,2023-03-22
1766,IndiGo,Pune,Chennai,21,32,1672,2023-09-16
1767,IndiGo,Delhi,Mumbai,9,5,1514,2023-05-02
1768,IndiGo,Mumbai,Chennai,26,35,1146,2023-10-06
1769,IndiGo,Bangalore,Mumbai,15,13,1556,2023-04-27
1770,IndiGo,Pune,Kolkata,9,10,1309,2023-09-01
1771,IndiGo,Mumbai,Hyderabad,12,21,1428,2023-09-16
1772,IndiGo,Bangalore,Ahmedabad,17,14,1574,2023-01-28
1773,IndiGo,Bangalore,Chennai,21,24,1143,2023-04-04
1774,IndiGo,Hyderabad,Pune,15,24,719,2023-04-25
1775,IndiGo,Hyderabad,Kolkata,1,2,1190,2023-10-15
1776,IndiGo,Chennai,Kolkata,5,0,1743,2023-04-29
1777,IndiGo,Chennai,Ahmedabad,12,26,1728,2023-05-18
1778,IndiGo,Delhi,Ahmedabad,-4,-3,1421,2023-06-28
1779,IndiGo,Ahmedabad,Delhi,15,17,1839,2023-06-13
1780,IndiGo,Bangalore,Pune,9,5,767,2023-08-18
1781,IndiGo,Ahmedabad,Mumbai,11,10,1146,2023-08-13
1782,IndiGo,Kolkata,Chennai,-5,0,1075,2023-05-09
1783,IndiGo,Kolkata,Delhi,17,19,1015,2023-08-28
1784,IndiGo,Kolkata,Pune,11,18,853,2023-10-08
1785,IndiGo,Bangalore,Ahmedabad,11,17,1351,2023-08-28
1786,IndiGo,Ahmedabad,Kolkata,7,15,716,2023-11-28
1787,IndiGo,Kolkata,Bangalore,12,14,1038,2023-12-24
1788,IndiGo,Bangalore,Delhi,0,3,579,2023-04-11
1789,IndiGo,Ahmedabad,Delhi,3,2,1242,2023-10-17
1790,IndiGo,Pune,Hyderabad,3,0,1534,2023-01-16
1791,IndiGo,Hyderabad,Bangalore,26,34,429,2023-10-15
1792,IndiGo,Delhi,Pune,25,21,564,2023-06-24
1793,IndiGo,Delhi,Kolkata,10,6,592,2023-09-02
1794,IndiGo,Ahmedabad,Hyderabad,4,2,1754,2023-03-14
1795,IndiGo,Delhi,Hyderabad,19,19,1230,2023-04-24
1796,IndiGo,Bangalore,Hyderabad,18,23,1764,2023-01-23
1797,IndiGo,Mumbai,Pune,28,23,492,2023-02-17
1798,IndiGo,Ahmedabad,Kolkata,20,27,1663,2023-08-27
1799,IndiGo,Bangalore,Hyderabad,2,9,838,2023-11-21
1800,IndiGo,Ahmedabad,Kolkata,12,12,1411,2023-08-09
1801,IndiGo,Bangalore,Ahmedabad,3,2,1838,2023-11-27
1802,IndiGo,Chennai,Mumbai,26,28,1323,2023-07-04
1803,IndiGo,Chennai,Delhi,16,15,539,2023-10-16
1804,IndiGo,Kolkata,Delhi,3,10,631,2023-05-16
1805,IndiGo,Mumbai,Hyderabad,0,0,990,2023-11-01
1806,IndiGo,Kolkata,Chennai,10,12,825,2023-03-11
1807,IndiGo,Bangalore,Delhi,8,11,639,2023-06-24
1808,IndiGo,Chennai,Hyderabad,15,20,1496,2023-03-16
1809,IndiGo,Delhi,Chennai,2,2,1442,2023-06-27
1810,IndiGo,Kolkata,Delhi,19,25,1029,2023-02-08
1811,IndiGo,Kolkata,Mumbai,0,3,1877,2023-10-09
1812,IndiGo,Bangalore,Kolkata,-5,-3,1324,2023-04-06
1813,IndiGo,Hyderabad,Pune,25,23,529,2023-01-07
1814,IndiGo,Ahmedabad,Hyderabad,3,8,442,2023-10-28
1815,IndiGo,Chennai,Bangalore,-2,-3,1116,2023-07-10
1816,IndiGo,Delhi,Hyderabad,14,13,1352,2023-07-21
1817,IndiGo,Chennai,Mumbai,8,13,1429,2023-05-10
1818,IndiGo,Delhi,Kolkata,13,16,1487,2023-11-03
1819,IndiGo,Mumbai,Kolkata,7,10,979,2023-05-03
1820,IndiGo,Hyderabad,Kolkata,9,13,502,2023-03-02
1821,IndiGo,Mumbai,Delhi,6,7,1134,2023-06-08
1822,IndiGo,Kolkata,Delhi,2,3,1033,2023-06-18
1823,IndiGo,Delhi,Chennai,3,0,1264,2023-01-21
1824,IndiGo,Delhi,Ahmedabad,12,15,499,2023-09-23
1825,IndiGo,Pune,Ahmedabad,16,16,1751,2023-12-09
1826,IndiGo,Bangalore,Ahmedabad,13,17,1017,2023-01-19
1827,IndiGo,Ahmedabad,Mumbai,13,11,1227,2023-09-09
1828,IndiGo,Delhi,Pune,11,14,1203,2023-05-15
1829,IndiGo,Delhi,Hyderabad,10,2,1437,2023-01-29
1830,IndiGo,Bangalore,Kolkata,11,24,1090,2023-11-08
1831,IndiGo,Kolkata,Chennai,7,6,639,2023-05-03
1832,IndiGo,Delhi,Hyderabad,12,15,1396,2023-12-04
1833,IndiGo,Delhi,Mumbai,19,15,1735,2023-06-19
1834,IndiGo,Bangalore,Hyderabad,15,19,1322,2023-12-22
1835,IndiGo,Mumbai,Chennai,8,11,1017,2023-01-27
1836,IndiGo,Mumbai,Delhi,18,24,1185,2023-05-02
1837,IndiGo,Kolkata,Hyderabad,0,6,1215,2023-08-31
1838,IndiGo,Delhi,Bangalore,9,11,1319,2023-09-26
1839,IndiGo,Chennai,Delhi,10,11,1241,2023-07-29
1840,IndiGo,Hyderabad,Mumbai,19,20,532,2023-03-23
1841,IndiGo,Hyderabad,Bangalore,1,1,1011,2023-04-05
1842,IndiGo,Pune,Ahmedabad,11,19,895,2023-10-16
1843,IndiGo,Hyderabad,Pune,14,12,475,2023-06-06
1844,IndiGo,Kolkata,Chennai,29,32,1563,2023-05-14
1845,IndiGo,Pune,Kolkata,20,21,1975,2023-12-06
1846,IndiGo,Kolkata,Chennai,14,20,1109,2023-03-02
1847,IndiGo,Hyderabad,Mumbai,19,26,1680,2023-07-09
1848,IndiGo,Bangalore,Kolkata,16,16,1188,2023-04-15
1849,IndiGo,Hyderabad,Chennai,5,8,621,2023-03-02
1850,IndiGo,Ahmedabad,Kolkata,17,17,1448,2023-07-16
1851,IndiGo,Hyderabad,Mumbai,18,27,1947,2023-07-11
1852,IndiGo,Hyderabad,Chennai,2,0,1288,2023-01-01
1853,IndiGo,Mumbai,Chennai,8,11,1608,2023-11-22
1854,IndiGo,Mumbai,Chennai,5,13,622,2023-01-23
1855,IndiGo,Delhi,Mumbai,13,15,885,2023-07-04
1856,IndiGo,Hyderabad,Bangalore,-1,-5,1974,2023-09-07
1857,IndiGo,Chennai,Ahmedabad,12,4,1044,2023-10-19
1858,IndiGo,Bangalore,Chennai,18,19,900,2023-06-26
